#separator:tab
#html:false
你好！	你好！   MDBG    Nǐ hǎo!     English Hello / how are you
They've made a new plan.	They've made a new plan.   他们制定了一个新计画。  MDBG    Tāmen zhìdìngle yī gè xīn jìhuà.
她在画一幅画。	她在画一幅画。   MDBG    Tā zài huà yī fú huà.     English She's drawing a picture.
She's drawing a picture.	She's drawing a picture.   她在画一幅画。  MDBG    Tā zài huà yī fú huà.
他在欣赏这幅作品。	他在欣赏这幅作品。   MDBG    Tā zài xīnshǎng zhè fú zuòpǐn.     English He's appreciating the work.
He's appreciating the work.	He's appreciating the work.   他在欣赏这幅作品。  MDBG    Tā zài xīnshǎng zhè fú zuòpǐn.
这是我的原创作品。	这是我的原创作品。   MDBG    Zhè shì wǒ de yuánchuàng zuòpǐn.     English This is an original work I created.
This is an original work I created.	This is an original work I created.   这是我的原创作品。  MDBG    Zhè shì wǒ de yuánchuàng zuòpǐn.
他们在踢足球。	他们在踢足球。   MDBG    Tāmen zài tī zúqiú.     English They're playing soccer.
They're playing soccer.	They're playing soccer.   他们在踢足球。  MDBG    Tāmen zài tī zúqiú.
我踢了他一脚。	我踢了他一脚。   MDBG    Wǒ tīle tā yī jiǎo.     English I gave him a kick.
I gave him a kick.	I gave him a kick.   我踢了他一脚。  MDBG    Wǒ tīle tā yī jiǎo.
他爱踢足球。	他爱踢足球。   MDBG    Tā ài tī zúqiú.     English He loves playing soccer.
He loves playing soccer.	He loves playing soccer.   他爱踢足球。  MDBG    Tā ài tī zúqiú.
去踢足球吧。	去踢足球吧。   MDBG    qù tī zúqiú ba.     English Let's play soccer.
Let's play soccer.	Let's play soccer.   去踢足球吧。  MDBG    qù tī zúqiú ba.
夜晚公园里很安静。	夜晚公园里很安静。   MDBG    Yèwǎn gōngyuán lǐ hěn ānjìng.     English The park is very quiet at night.
The park is very quiet at night.	The park is very quiet at night.   夜晚公园里很安静。  MDBG    Yèwǎn gōngyuán lǐ hěn ānjìng.
夜晚很长，不是吗？	夜晚很长，不是吗？   MDBG    yèwǎn hěn cháng, bù shì ma?     English Well, the night is quite long, isn't it?
Well, the night is quite long, isn't it?	Well, the night is quite long, isn't it?   夜晚很长，不是吗？  MDBG    yèwǎn hěn cháng, bù shì ma?
实验取得了突破。	实验取得了突破。   MDBG    Shíyàn qǔdéle tūpò.     English The experiment achieved a breakthrough.
The experiment achieved a breakthrough.	The experiment achieved a breakthrough.   实验取得了突破。  MDBG    Shíyàn qǔdéle tūpò.
起床的时间到了。	起床的时间到了。   MDBG    Qǐchuáng de shíjiān dào le.     English Be-out-of-bed time has arrived.
Be-out-of-bed time has arrived.	Be-out-of-bed time has arrived.   起床的时间到了。  MDBG    Qǐchuáng de shíjiān dào le.
我七点起床。	我七点起床。   MDBG    Wǒ qī diǎn qǐchuáng.     English I get up at seven in the morning.
I get up at seven in the morning.	I get up at seven in the morning.   我七点起床。  MDBG    Wǒ qī diǎn qǐchuáng.
该起床了！	该起床了！   MDBG    Gāi qǐchuáng le!     English Should get out of bed!
Should get out of bed!	Should get out of bed!   该起床了！  MDBG    Gāi qǐchuáng le!
我得起床了。	我得起床了。   MDBG    Wǒ děi qǐchuáng le.     English I have to get up. (formal)
I have to get up. (formal)	I have to get up. (formal)   我得起床了。  MDBG    Wǒ děi qǐchuáng le.
他们起床了吗？	他们起床了吗？   MDBG    Tāmen qǐchuáng le ma?     English Have they gotten up?
Have they gotten up?	Have they gotten up?   他们起床了吗？  MDBG    Tāmen qǐchuáng le ma?
他还没起床吗？	他还没起床吗？   MDBG    Tā hái méi qǐchuáng ma?     English Has he not gotten up yet?
Has he not gotten up yet?	Has he not gotten up yet?   他还没起床吗？  MDBG    Tā hái méi qǐchuáng ma?
儿子必须八点起床。	儿子必须八点起床。   MDBG    Érzi bìxū bā diǎn qǐchuáng.     English The son has to get up at eight.
The son has to get up at eight.	The son has to get up at eight.   儿子必须八点起床。  MDBG    Érzi bìxū bā diǎn qǐchuáng.
他是我的叔叔。	他是我的叔叔。   MDBG    Tā shì wǒ de shūshū.     English He's my uncle.
He's my uncle.	He's my uncle.   他是我的叔叔。  MDBG    Tā shì wǒ de shūshū.
你昨天看到的那个男人是我叔叔。	你昨天看到的那个男人是我叔叔。   MDBG    nǐ zuótiān kàn dào de nà ge nánrén shì wǒ shūshu.     English The man you saw yesterday is my uncle.
The man you saw yesterday is my uncle.	The man you saw yesterday is my uncle.   你昨天看到的那个男人是我叔叔。  MDBG    nǐ zuótiān kàn dào de nà ge nánrén shì wǒ shūshu.
我叔叔给了我一份礼物。	我叔叔给了我一份礼物。   MDBG    wǒ shūshu gěi le wǒ yī fèn lǐwù.     English My uncle gave me a present.
My uncle gave me a present.	My uncle gave me a present.   我叔叔给了我一份礼物。  MDBG    wǒ shūshu gěi le wǒ yī fèn lǐwù.
我叔叔来看我了。	我叔叔来看我了。   MDBG    wǒ shūshu lái kàn wǒ le.     English My uncle came to see me.
My uncle came to see me.	My uncle came to see me.   我叔叔来看我了。  MDBG    wǒ shūshu lái kàn wǒ le.
我叔叔住在学校附近。	我叔叔住在学校附近。   MDBG    wǒ shūshu zhù zài xuéxiào fùjìn.     English My uncle lives near the school.
My uncle lives near the school.	My uncle lives near the school.   我叔叔住在学校附近。  MDBG    wǒ shūshu zhù zài xuéxiào fùjìn.
她现在正待在她叔叔家。	她现在正待在她叔叔家。   MDBG    tā xiànzài zhèng dāi zài tā shūshu jiā.     English She is now staying at her uncle's house.
She is now staying at her uncle's house.	She is now staying at her uncle's house.   她现在正待在她叔叔家。  MDBG    tā xiànzài zhèng dāi zài tā shūshu jiā.
你叔叔让你开他的车了吗？	你叔叔让你开他的车了吗？   MDBG    nǐ shūshu ràng nǐ kāi tā de chē le ma?     English Did your uncle let you drive his car?
Did your uncle let you drive his car?	Did your uncle let you drive his car?   你叔叔让你开他的车了吗？  MDBG    nǐ shūshu ràng nǐ kāi tā de chē le ma?
叔叔购买了一辆新车。	叔叔购买了一辆新车。   MDBG    Shūshu gòumǎi le yīliàng xīnchē.     English Uncle bought a new car.
Uncle bought a new car.	Uncle bought a new car.   叔叔购买了一辆新车。  MDBG    Shūshu gòumǎi le yīliàng xīnchē.
他很会赚钱。	他很会赚钱。   MDBG    Tā hěn huì zhuànqián.     English He knows how to earn money.
He knows how to earn money.	He knows how to earn money.   他很会赚钱。  MDBG    Tā hěn huì zhuànqián.
我今天去逛街购物。	我今天去逛街购物。   MDBG    Wǒ jīntiān qù guàngjiē gòuwù.     English I went strolling down the street and did some shopping today.
I went strolling down the street and did some shopping today.	I went strolling down the street and did some shopping today.   我今天去逛街购物。  MDBG    Wǒ jīntiān qù guàngjiē gòuwù.
她把她的小孩一个人留在那里去购物了。	她把她的小孩一个人留在那里去购物了。   MDBG    tā bǎ tā de xiǎohái yī gè rén liú zài nàli qù gòuwù le.     English She went shopping, leaving her little child all alone.
She went shopping, leaving her little child all alone.	She went shopping, leaving her little child all alone.   她把她的小孩一个人留在那里去购物了。  MDBG    tā bǎ tā de xiǎohái yī gè rén liú zài nàli qù gòuwù le.
购物让女人满足。	购物让女人满足。   MDBG    Gòuwù ràng nǚrén mǎnzú.     English Shopping can satisfy a woman.
Shopping can satisfy a woman.	Shopping can satisfy a woman.   购物让女人满足。  MDBG    Gòuwù ràng nǚrén mǎnzú.
现在是九点一刻。	现在是九点一刻。   MDBG    Xiànzài shì jiǔ diǎn yī kè.     English It's a quarter past nine.
It's a quarter past nine.	It's a quarter past nine.   现在是九点一刻。  MDBG    Xiànzài shì jiǔ diǎn yī kè.
现在六点一刻。	现在六点一刻。   MDBG    Xiànzài liùdiǎn yīkè.     English It is currently 6:15.
It is currently 6:15.	It is currently 6:15.   现在六点一刻。  MDBG    Xiànzài liùdiǎn yīkè.
八点一刻，他来到了公司。	八点一刻，他来到了公司。   MDBG    Bā diǎn yīkè, tā lái dào le gōngsī.     English He arrived at the company at 8:15.
He arrived at the company at 8:15.	He arrived at the company at 8:15.   八点一刻，他来到了公司。  MDBG    Bā diǎn yīkè, tā lái dào le gōngsī.
我希望可以更紧张我的成绩，但是似乎在我生命的某一刻，我决定它将不再那么重要了。	我希望可以更紧张我的成绩，但是似乎在我生命的某一刻，我决定它将不再那么重要了。   MDBG    wǒ xīwàng kěyǐ gèng jǐnzhāng wǒ de chéngjì, dànshì sìhū zài wǒ shēngmìng de mǒu yī kè, wǒ juédìng tā jiāng bù zài nàme zhòngyào le.     English I wish I could care more about my grades but it maybe seems that, at a certain point of my life, I decided it wouldn't be so important anymore.
I wish I could care more about my grades but it maybe seems that, at a certain point of my life, I decided it wouldn't be so important anymore.	I wish I could care more about my grades but it maybe seems that, at a certain point of my life, I decided it wouldn't be so important anymore.   我希望可以更紧张我的成绩，但是似乎在我生命的某一刻，我决定它将不再那么重要了。  MDBG    wǒ xīwàng kěyǐ gèng jǐnzhāng wǒ de chéngjì, dànshì sìhū zài wǒ shēngmìng de mǒu yī kè, wǒ juédìng tā jiāng bù zài nàme zhòngyào le.
真臭呀。	真臭呀。   MDBG    Zhēn chòu ya.     English It really stinks!
It really stinks!	It really stinks!   真臭呀。  MDBG    Zhēn chòu ya.
与薄相对的是厚。	与薄相对的是厚。   MDBG    Yǔ báo xiāngduì de shì hòu.     English Thin is the opposite of thick.
Thin is the opposite of thick.	Thin is the opposite of thick.   与薄相对的是厚。  MDBG    Yǔ báo xiāngduì de shì hòu.
我今天很伤心。	我今天很伤心。   MDBG    Wǒ jīntiān hěn shāngxīn.     English I'm sad today.
I'm sad today.	I'm sad today.   我今天很伤心。  MDBG    Wǒ jīntiān hěn shāngxīn.
她看上去很伤心。	她看上去很伤心。   MDBG    tā kànshangqu hěn shāngxīn.     English She looked sad.
She looked sad.	She looked sad.     她看上去很伤心。  MDBG    tā kànshangqu hěn shāngxīn.
周小姐昨天很伤心。	周小姐昨天很伤心。   MDBG    Zhōu xiǎojiě zuótiān hěn shāngxīn.     English Ms. Zhou was very sad yesterday.
Ms. Zhou was very sad yesterday.	Ms. Zhou was very sad yesterday.   周小姐昨天很伤心。  MDBG    Zhōu xiǎojiě zuótiān hěn shāngxīn.
你看起来很伤心。	你看起来很伤心。   MDBG    Nǐ kànqǐlái hěn shāngxīn.     English You appear to be really sad.
You appear to be really sad.	You appear to be really sad.   你看起来很伤心。  MDBG    Nǐ kànqǐlái hěn shāngxīn.
郑先生昨天很伤心。	郑先生昨天很伤心。   MDBG    Zhèng xiānsheng zuótiān hěn shāngxīn.     English Mr. Zheng was very sad yesterday.
Mr. Zheng was very sad yesterday.	Mr. Zheng was very sad yesterday.   郑先生昨天很伤心。  MDBG    Zhèng xiānsheng zuótiān hěn shāngxīn.
周小姐看起来很伤心。	周小姐看起来很伤心。   MDBG    Zhōu xiǎojiě kànqǐlái hěn shāngxīn.     English Ms. Zhou appears to be really sad.
Ms. Zhou appears to be really sad.	Ms. Zhou appears to be really sad.   周小姐看起来很伤心。  MDBG    Zhōu xiǎojiě kànqǐlái hěn shāngxīn.
这个消息让她很伤心。	这个消息让她很伤心。   MDBG    zhè gè xiāoxi ràng tā hěn shāngxīn.     English The news made her sad.
The news made her sad.	The news made her sad.   这个消息让她很伤心。  MDBG    zhè gè xiāoxi ràng tā hěn shāngxīn.
莫要太伤心！	莫要太伤心！   MDBG    Mò yào tài shāngxīn!     English Don't be too sad!
Don't be too sad!	Don't be too sad!   莫要太伤心！  MDBG    Mò yào tài shāngxīn!
院子里种了很多花。	院子里种了很多花。   MDBG    Yuànzi lǐ zhòng le hěn duō huā.     English There are many flowers planted in the yard.
There are many flowers planted in the yard.	There are many flowers planted in the yard.   院子里种了很多花。  MDBG    Yuànzi lǐ zhòng le hěn duō huā.
